Time(s),TidalVolume(mL)
2233.04,529.869
2233.08,529.869
2233.12,529.869
2233.16,529.869
2233.2,529.869
2233.24,529.869
2233.28,529.869
2233.32,529.869
2233.36,529.869
2233.4,529.869
2233.44,529.869
2233.48,529.869
2233.52,529.869
2233.56,529.869
2233.6,529.869
2233.64,529.869
2233.68,529.869
2233.72,529.869
2233.76,529.869
2233.8,529.869
2233.84,529.869
2233.88,529.869
2233.92,529.869
2233.96,529.869
2234,529.869
2234.04,529.869
2234.08,529.869
2234.12,529.869
2234.16,529.869
2234.2,529.869
2234.24,529.869
2234.28,529.869
2234.32,529.869
2234.36,529.869
2234.4,529.869
2234.44,529.869
2234.48,529.869
2234.52,529.869
2234.56,529.869
2234.6,529.869
2234.64,529.869
2234.68,529.869
2234.72,529.869
2234.76,529.869
2234.8,529.869
2234.84,529.869
2234.88,529.869
2234.92,529.869
2234.96,529.869
2235,529.869
2235.04,529.869
2235.08,529.869
2235.12,529.869
2235.16,529.869
2235.2,529.869
2235.24,529.869
2235.28,529.869
2235.32,529.869
2235.36,529.869
2235.4,529.869
2235.44,529.869
2235.48,529.869
2235.52,529.869
2235.56,529.869
2235.6,529.869
2235.64,529.869
2235.68,529.869
2235.72,529.869
2235.76,529.869
2235.8,529.869
2235.84,529.869
2235.88,529.869
2235.92,529.869
2235.96,529.869
2236,529.869
2236.04,529.869
2236.08,529.869
2236.12,529.869
2236.16,529.869
2236.2,529.869
2236.24,529.869
2236.28,529.869
2236.32,529.869
2236.36,529.869
2236.4,529.869
2236.44,529.869
2236.48,529.869
2236.52,529.869
2236.56,529.869
2236.6,529.869
2236.64,529.869
2236.68,529.869
2236.72,529.869
2236.76,529.869
2236.8,529.869
2236.84,529.869
2236.88,529.869
2236.92,529.869
2236.96,529.869
2237,529.869
2237.04,529.869
2237.08,529.869
2237.12,529.869
2237.16,529.869
2237.2,529.869
2237.24,529.869
2237.28,529.869
2237.32,529.869
2237.36,529.869
2237.4,529.869
2237.44,529.869
2237.48,529.869
2237.52,529.869
2237.56,529.869
2237.6,529.869
2237.64,529.869
2237.68,529.869
2237.72,529.869
2237.76,529.869
2237.8,529.869
2237.84,529.869
2237.88,529.869
2237.92,529.869
2237.96,529.869
2238,529.869
2238.04,529.869
2238.08,529.869
2238.12,529.869
2238.16,529.869
2238.2,529.869
2238.24,529.869
2238.28,529.869
2238.32,529.869
2238.36,529.869
2238.4,529.869
2238.44,529.869
2238.48,529.869
2238.52,529.869
2238.56,529.869
2238.6,529.869
2238.64,529.869
2238.68,529.869
2238.72,529.869
2238.76,529.869
2238.8,529.869
2238.84,529.869
2238.88,529.869
2238.92,529.869
2238.96,529.869
2239,529.869
2239.04,529.869
2239.08,529.869
2239.12,529.869
2239.16,529.869
2239.2,529.869
2239.24,529.869
2239.28,529.869
2239.32,529.869
2239.36,529.869
2239.4,529.869
2239.44,529.869
2239.48,529.869
2239.52,529.869
2239.56,529.869
2239.6,529.869
2239.64,529.869
2239.68,529.869
2239.72,529.869
2239.76,529.869
2239.8,529.869
2239.84,529.869
2239.88,529.869
2239.92,529.869
2239.96,529.869
2240,529.869
2240.04,529.869
2240.08,529.869
2240.12,529.869
2240.16,529.869
2240.2,529.869
2240.24,529.869
2240.28,529.869
2240.32,529.869
2240.36,529.869
2240.4,529.869
2240.44,529.869
2240.48,529.869
2240.52,529.869
2240.56,529.869
2240.6,529.869
2240.64,529.869
2240.68,529.869
2240.72,529.869
2240.76,529.869
2240.8,529.869
2240.84,529.869
2240.88,529.869
2240.92,529.869
2240.96,529.869
2241,529.869
2241.04,529.869
2241.08,529.869
2241.12,529.869
2241.16,529.869
2241.2,529.869
2241.24,529.869
2241.28,529.869
2241.32,529.869
2241.36,529.869
2241.4,529.869
2241.44,529.869
2241.48,529.869
2241.52,529.869
2241.56,529.869
2241.6,529.869
2241.64,529.869
2241.68,529.869
2241.72,529.869
2241.76,529.869
2241.8,529.869
2241.84,529.869
2241.88,529.869
2241.92,529.869
2241.96,529.869
2242,529.869
2242.04,529.869
2242.08,529.869
2242.12,529.869
2242.16,529.869
2242.2,529.869
2242.24,529.869
2242.28,529.869
2242.32,529.869
2242.36,529.869
2242.4,529.869
2242.44,529.869
2242.48,529.869
2242.52,529.869
2242.56,529.869
2242.6,529.869
2242.64,529.869
2242.68,529.869
2242.72,529.869
2242.76,529.869
2242.8,529.869
2242.84,529.869
2242.88,529.869
2242.92,529.869
2242.96,529.869
2243,529.869
2243.04,529.869
2243.08,529.869
2243.12,529.869
2243.16,529.869
2243.2,529.869
2243.24,529.869
2243.28,529.869
2243.32,529.869
2243.36,529.869
2243.4,529.869
2243.44,529.869
2243.48,529.869
2243.52,529.869
2243.56,529.869
2243.6,529.869
2243.64,529.869
2243.68,529.869
2243.72,529.869
2243.76,529.869
2243.8,529.869
2243.84,529.869
2243.88,529.869
2243.92,529.869
2243.96,529.869
2244,529.869
2244.04,529.869
2244.08,529.869
2244.12,529.869
2244.16,529.869
2244.2,529.869
2244.24,529.869
2244.28,529.869
2244.32,529.869
2244.36,529.869
2244.4,529.869
2244.44,529.869
2244.48,529.869
2244.52,529.869
2244.56,529.869
2244.6,529.869
2244.64,529.869
2244.68,529.869
2244.72,529.869
2244.76,529.869
2244.8,529.869
2244.84,529.869
2244.88,529.869
2244.92,529.869
2244.96,529.869
2245,529.869
2245.04,529.869
2245.08,529.869
2245.12,529.869
2245.16,529.869
2245.2,529.869
2245.24,529.869
2245.28,529.869
2245.32,529.869
2245.36,529.869
2245.4,529.869
2245.44,529.869
2245.48,529.869
2245.52,529.869
2245.56,529.869
2245.6,529.869
2245.64,529.869
2245.68,529.869
2245.72,529.869
2245.76,529.869
2245.8,529.869
2245.84,529.869
2245.88,529.869
2245.92,529.869
2245.96,529.869
2246,529.869
2246.04,529.869
2246.08,529.869
2246.12,529.869
2246.16,529.869
2246.2,529.869
2246.24,529.869
2246.28,529.869
2246.32,529.869
2246.36,529.869
2246.4,529.869
2246.44,529.869
2246.48,529.869
2246.52,529.869
2246.56,529.869
2246.6,529.869
2246.64,529.869
2246.68,529.869
2246.72,529.869
2246.76,529.869
2246.8,529.869
2246.84,529.869
2246.88,529.869
2246.92,529.869
2246.96,529.869
2247,529.869
2247.04,529.869
2247.08,529.869
2247.12,529.869
2247.16,529.869
2247.2,529.869
2247.24,529.869
2247.28,529.869
2247.32,529.869
2247.36,529.869
2247.4,529.869
2247.44,529.869
2247.48,529.869
2247.52,529.869
2247.56,529.869
2247.6,529.869
2247.64,529.869
2247.68,529.869
2247.72,529.869
2247.76,529.869
2247.8,529.869
2247.84,529.869
2247.88,529.869
2247.92,529.869
2247.96,529.869
2248,529.869
2248.04,529.869
2248.08,529.869
2248.12,529.869
2248.16,529.869
2248.2,529.869
2248.24,529.869
2248.28,529.869
2248.32,529.869
2248.36,529.869
2248.4,529.869
2248.44,529.869
2248.48,529.869
2248.52,529.869
2248.56,529.869
2248.6,529.869
2248.64,529.869
2248.68,529.869
2248.72,529.869
2248.76,529.869
2248.8,529.869
2248.84,529.869
2248.88,529.869
2248.92,529.869
2248.96,529.869
2249,529.869
2249.04,529.869
2249.08,529.869
2249.12,529.869
2249.16,529.869
2249.2,529.869
2249.24,529.869
2249.28,529.869
2249.32,529.869
2249.36,529.869
2249.4,529.869
2249.44,529.869
2249.48,529.869
2249.52,529.869
2249.56,529.869
2249.6,529.869
2249.64,529.869
2249.68,529.869
2249.72,529.869
2249.76,529.869
2249.8,529.869
2249.84,529.869
2249.88,529.869
2249.92,529.869
2249.96,529.869
2250,529.869
2250.04,529.869
2250.08,529.869
2250.12,529.869
2250.16,529.869
2250.2,529.869
2250.24,529.869
2250.28,529.869
2250.32,529.869
2250.36,529.869
2250.4,529.869
2250.44,529.869
2250.48,529.869
2250.52,529.869
2250.56,529.869
2250.6,529.869
2250.64,529.869
2250.68,529.869
2250.72,529.869
2250.76,529.869
2250.8,529.869
2250.84,529.869
2250.88,529.869
2250.92,529.869
2250.96,529.869
2251,529.869
2251.04,529.869
2251.08,529.869
2251.12,529.869
2251.16,529.869
2251.2,529.869
2251.24,529.869
2251.28,529.869
2251.32,529.869
2251.36,529.869
2251.4,529.869
2251.44,529.869
2251.48,529.869
2251.52,529.869
2251.56,529.869
2251.6,529.869
2251.64,529.869
2251.68,529.869
2251.72,529.869
2251.76,529.869
2251.8,529.869
2251.84,529.869
2251.88,529.869
2251.92,529.869
2251.96,529.869
2252,529.869
2252.04,529.869
2252.08,529.869
2252.12,529.869
2252.16,529.869
2252.2,529.869
2252.24,529.869
2252.28,529.869
2252.32,529.869
2252.36,529.869
2252.4,529.869
2252.44,529.869
2252.48,529.869
2252.52,529.869
2252.56,529.869
2252.6,529.869
2252.64,529.869
2252.68,529.869
2252.72,529.869
2252.76,529.869
2252.8,529.869
2252.84,529.869
2252.88,529.869
2252.92,529.869
2252.96,529.869
2253,529.869
2253.04,529.869
2253.08,529.869
2253.12,529.869
2253.16,529.869
2253.2,529.869
2253.24,529.869
2253.28,529.869
2253.32,529.869
2253.36,529.869
2253.4,529.869
2253.44,529.869
2253.48,529.869
2253.52,529.869
2253.56,529.869
2253.6,529.869
2253.64,529.869
2253.68,529.869
2253.72,529.869
2253.76,529.869
2253.8,529.869
2253.84,529.869
2253.88,529.869
2253.92,529.869
2253.96,529.869
2254,529.869
2254.04,529.869
2254.08,529.869
2254.12,529.869
2254.16,529.869
2254.2,529.869
2254.24,529.869
2254.28,529.869
2254.32,529.869
2254.36,529.869
2254.4,529.869
2254.44,529.869
2254.48,529.869
2254.52,529.869
2254.56,529.869
2254.6,529.869
2254.64,529.869
2254.68,529.869
2254.72,529.869
2254.76,529.869
2254.8,529.869
2254.84,529.869
2254.88,529.869
2254.92,529.869
2254.96,529.869
2255,529.869
2255.04,529.869
2255.08,529.869
2255.12,529.869
2255.16,529.869
2255.2,529.869
2255.24,529.869
2255.28,529.869
2255.32,529.869
2255.36,529.869
2255.4,529.869
2255.44,529.869
2255.48,529.869
2255.52,529.869
2255.56,529.869
2255.6,529.869
2255.64,529.869
2255.68,529.869
2255.72,529.869
2255.76,529.869
2255.8,529.869
2255.84,529.869
2255.88,529.869
2255.92,529.869
2255.96,529.869
2256,529.869
2256.04,529.869
2256.08,529.869
2256.12,529.869
2256.16,529.869
2256.2,529.869
2256.24,529.869
2256.28,529.869
2256.32,529.869
2256.36,529.869
2256.4,529.869
2256.44,529.869
2256.48,529.869
2256.52,529.869
2256.56,529.869
2256.6,529.869
2256.64,529.869
2256.68,529.869
2256.72,529.869
2256.76,529.869
2256.8,529.869
2256.84,529.869
2256.88,529.869
2256.92,529.869
2256.96,529.869
2257,529.869
2257.04,529.869
2257.08,529.869
2257.12,529.869
2257.16,529.869
2257.2,529.869
2257.24,529.869
2257.28,529.869
2257.32,529.869
2257.36,529.869
2257.4,529.869
2257.44,529.869
2257.48,529.869
2257.52,529.869
2257.56,529.869
2257.6,529.869
2257.64,529.869
2257.68,529.869
2257.72,529.869
2257.76,529.869
2257.8,529.869
2257.84,529.869
2257.88,529.869
2257.92,529.869
2257.96,529.869
2258,529.869
2258.04,529.869
2258.08,529.869
2258.12,529.869
2258.16,529.869
2258.2,529.869
2258.24,529.869
2258.28,529.869
2258.32,529.869
2258.36,529.869
2258.4,529.869
2258.44,529.869
2258.48,529.869
2258.52,529.869
2258.56,529.869
2258.6,529.869
2258.64,529.869
2258.68,529.869
2258.72,529.869
2258.76,529.869
2258.8,529.869
2258.84,529.869
2258.88,529.869
2258.92,529.869
2258.96,529.869
2259,529.869
2259.04,529.869
2259.08,529.869
2259.12,529.869
2259.16,529.869
2259.2,529.869
2259.24,529.869
2259.28,529.869
2259.32,529.869
2259.36,529.869
2259.4,529.869
2259.44,529.869
2259.48,529.869
2259.52,529.869
2259.56,529.869
2259.6,529.869
2259.64,529.869
2259.68,529.869
2259.72,529.869
2259.76,529.869
2259.8,529.869
2259.84,529.869
2259.88,529.869
2259.92,529.869
2259.96,529.869
2260,529.869
2260.04,529.869
2260.08,529.869
2260.12,529.869
2260.16,529.869
2260.2,529.869
2260.24,529.869
2260.28,529.869
2260.32,529.869
2260.36,529.869
2260.4,529.869
2260.44,529.869
2260.48,529.869
2260.52,529.869
2260.56,529.869
2260.6,529.869
2260.64,529.869
2260.68,529.869
2260.72,529.869
2260.76,529.869
2260.8,529.869
2260.84,529.869
2260.88,529.869
2260.92,529.869
2260.96,529.869
2261,529.869
2261.04,529.869
2261.08,529.869
2261.12,529.869
2261.16,529.869
2261.2,529.869
2261.24,529.869
2261.28,529.869
2261.32,529.869
2261.36,529.869
2261.4,529.869
2261.44,529.869
2261.48,529.869
2261.52,529.869
2261.56,529.869
2261.6,529.869
2261.64,529.869
2261.68,529.869
2261.72,529.869
2261.76,529.869
2261.8,529.869
2261.84,529.869
2261.88,529.869
2261.92,529.869
2261.96,529.869
2262,529.869
2262.04,529.869
2262.08,529.869
2262.12,529.869
2262.16,529.869
2262.2,529.869
2262.24,529.869
2262.28,529.869
2262.32,529.869
2262.36,529.869
2262.4,529.869
2262.44,529.869
2262.48,529.869
2262.52,529.869
2262.56,529.869
2262.6,529.869
2262.64,529.869
2262.68,529.869
2262.72,529.869
2262.76,529.869
2262.8,529.869
2262.84,529.869
2262.88,529.869
2262.92,529.869
2262.96,529.869
2263,529.869
2263.04,529.869
2263.08,529.869
2263.12,529.869
2263.16,529.869
2263.2,529.869
2263.24,529.869
2263.28,529.869
2263.32,529.869
2263.36,529.869
2263.4,529.869
2263.44,529.869
2263.48,529.869
2263.52,529.869
2263.56,529.869
2263.6,529.869
2263.64,529.869
2263.68,529.869
2263.72,529.869
2263.76,529.869
2263.8,529.869
2263.84,529.869
2263.88,529.869
2263.92,529.869
2263.96,529.869
2264,529.869
2264.04,529.869
2264.08,529.869
2264.12,529.869
2264.16,529.869
2264.2,529.869
2264.24,529.869
2264.28,529.869
2264.32,529.869
2264.36,529.869
2264.4,529.869
2264.44,529.869
2264.48,529.869
2264.52,529.869
2264.56,529.869
2264.6,529.869
2264.64,529.869
2264.68,529.869
2264.72,529.869
2264.76,529.869
2264.8,529.869
2264.84,529.869
2264.88,529.869
2264.92,529.869
2264.96,529.869
2265,529.869
2265.04,529.869
2265.08,529.869
2265.12,529.869
2265.16,529.869
2265.2,529.869
2265.24,529.869
2265.28,529.869
2265.32,529.869
2265.36,529.869
2265.4,529.869
2265.44,529.869
2265.48,529.869
2265.52,529.869
2265.56,529.869
2265.6,529.869
2265.64,529.869
2265.68,529.869
2265.72,529.869
2265.76,529.869
2265.8,529.869
2265.84,529.869
2265.88,529.869
2265.92,529.869
2265.96,529.869
2266,529.869
2266.04,529.869
2266.08,529.869
2266.12,529.869
2266.16,529.869
2266.2,529.869
2266.24,529.869
2266.28,529.869
2266.32,529.869
2266.36,529.869
2266.4,529.869
2266.44,529.869
2266.48,529.869
2266.52,529.869
2266.56,529.869
2266.6,529.869
2266.64,529.869
2266.68,529.869
2266.72,529.869
2266.76,529.869
2266.8,529.869
2266.84,529.869
2266.88,529.869
2266.92,529.869
2266.96,529.869
2267,529.869
2267.04,529.869
2267.08,529.869
2267.12,529.869
2267.16,529.869
2267.2,529.869
2267.24,529.869
2267.28,529.869
2267.32,529.869
2267.36,529.869
2267.4,529.869
2267.44,529.869
2267.48,529.869
2267.52,529.869
2267.56,529.869
2267.6,529.869
2267.64,529.869
2267.68,529.869
2267.72,529.869
2267.76,529.869
2267.8,529.869
2267.84,529.869
2267.88,529.869
2267.92,529.869
2267.96,529.869
2268,529.869
2268.04,529.869
2268.08,529.869
2268.12,529.869
2268.16,529.869
2268.2,529.869
2268.24,529.869
2268.28,529.869
2268.32,529.869
2268.36,529.869
2268.4,529.869
2268.44,529.869
2268.48,529.869
2268.52,529.869
2268.56,529.869
2268.6,529.869
2268.64,529.869
2268.68,529.869
2268.72,529.869
2268.76,529.869
2268.8,529.869
2268.84,529.869
2268.88,529.869
2268.92,529.869
2268.96,529.869
2269,529.869
2269.04,529.869
2269.08,529.869
2269.12,529.869
2269.16,529.869
2269.2,529.869
2269.24,529.869
2269.28,529.869
2269.32,529.869
2269.36,529.869
2269.4,529.869
2269.44,529.869
2269.48,529.869
2269.52,529.869
2269.56,529.869
2269.6,529.869
2269.64,529.869
2269.68,529.869
2269.72,529.869
2269.76,529.869
2269.8,529.869
2269.84,529.869
2269.88,529.869
2269.92,529.869
2269.96,529.869
2270,529.869
2270.04,529.869
2270.08,529.869
2270.12,529.869
2270.16,529.869
2270.2,529.869
2270.24,529.869
2270.28,529.869
2270.32,529.869
2270.36,529.869
2270.4,529.869
2270.44,529.869
2270.48,529.869
2270.52,529.869
2270.56,529.869
2270.6,529.869
2270.64,529.869
2270.68,529.869
2270.72,529.869
2270.76,529.869
2270.8,529.869
2270.84,529.869
2270.88,529.869
2270.92,529.869
2270.96,529.869
2271,529.869
2271.04,529.869
2271.08,529.869
2271.12,529.869
2271.16,529.869
2271.2,529.869
2271.24,529.869
2271.28,529.869
2271.32,529.869
2271.36,529.869
2271.4,529.869
2271.44,529.869
2271.48,529.869
2271.52,529.869
2271.56,529.869
2271.6,529.869
2271.64,529.869
2271.68,529.869
2271.72,529.869
2271.76,529.869
2271.8,529.869
2271.84,529.869
2271.88,529.869
2271.92,529.869
2271.96,529.869
2272,529.869
2272.04,529.869
2272.08,529.869
2272.12,529.869
2272.16,529.869
2272.2,529.869
2272.24,529.869
2272.28,529.869
2272.32,529.869
2272.36,529.869
2272.4,529.869
2272.44,529.869
2272.48,529.869
2272.52,529.869
2272.56,529.869
2272.6,529.869
2272.64,529.869
2272.68,529.869
2272.72,529.869
2272.76,529.869
2272.8,529.869
2272.84,529.869
2272.88,529.869
2272.92,529.869
2272.96,529.869
2273,529.869
2273.04,529.869
2273.08,529.869
2273.12,529.869
2273.16,529.869
2273.2,529.869
2273.24,529.869
2273.28,529.869
2273.32,529.869
2273.36,529.869
2273.4,529.869
2273.44,529.869
2273.48,529.869
2273.52,529.869
2273.56,529.869
2273.6,529.869
2273.64,529.869
2273.68,529.869
2273.72,529.869
2273.76,529.869
2273.8,529.869
2273.84,529.869
2273.88,529.869
2273.92,529.869
2273.96,529.869
2274,529.869
2274.04,529.869
2274.08,529.869
2274.12,529.869
2274.16,529.869
2274.2,529.869
2274.24,529.869
2274.28,529.869
2274.32,529.869
2274.36,529.869
2274.4,529.869
2274.44,529.869
2274.48,529.869
2274.52,529.869
2274.56,529.869
2274.6,529.869
2274.64,529.869
2274.68,529.869
2274.72,529.869
2274.76,529.869
2274.8,529.869
2274.84,529.869
2274.88,529.869
2274.92,529.869
2274.96,529.869
2275,529.869
2275.04,529.869
2275.08,529.869
2275.12,529.869
2275.16,529.869
2275.2,529.869
2275.24,529.869
2275.28,529.869
2275.32,529.869
2275.36,529.869
2275.4,529.869
2275.44,529.869
2275.48,529.869
2275.52,529.869
2275.56,529.869
2275.6,529.869
2275.64,529.869
2275.68,529.869
2275.72,529.869
2275.76,529.869
2275.8,529.869
2275.84,529.869
2275.88,529.869
2275.92,529.869
2275.96,529.869
2276,529.869
2276.04,529.869
2276.08,529.869
2276.12,529.869
2276.16,529.869
2276.2,529.869
2276.24,529.869
2276.28,529.869
2276.32,529.869
2276.36,529.869
2276.4,529.869
2276.44,529.869
2276.48,529.869
2276.52,529.869
2276.56,529.869
2276.6,529.869
2276.64,529.869
2276.68,529.869
2276.72,529.869
2276.76,529.869
2276.8,529.869
2276.84,529.869
2276.88,529.869
2276.92,529.869
2276.96,529.869
2277,529.869
2277.04,529.869
2277.08,529.869
2277.12,529.869
2277.16,529.869
2277.2,529.869
2277.24,529.869
2277.28,529.869
2277.32,529.869
2277.36,529.869
2277.4,529.869
2277.44,529.869
2277.48,529.869
2277.52,529.869
2277.56,529.869
2277.6,529.869
2277.64,529.869
2277.68,529.869
2277.72,529.869
2277.76,529.869
2277.8,529.869
2277.84,529.869
2277.88,529.869
2277.92,529.869
2277.96,529.869
2278,529.869
2278.04,529.869
2278.08,529.869
2278.12,529.869
2278.16,529.869
2278.2,529.869
2278.24,529.869
2278.28,529.869
2278.32,529.869
2278.36,529.869
2278.4,529.869
2278.44,529.869
2278.48,529.869
2278.52,529.869
2278.56,529.869
2278.6,529.869
2278.64,529.869
2278.68,529.869
2278.72,529.869
2278.76,529.869
2278.8,529.869
2278.84,529.869
2278.88,529.869
2278.92,529.869
2278.96,529.869
2279,529.869
2279.04,529.869
2279.08,529.869
2279.12,529.869
2279.16,529.869
2279.2,529.869
2279.24,529.869
2279.28,529.869
2279.32,529.869
2279.36,529.869
2279.4,529.869
2279.44,529.869
2279.48,529.869
2279.52,529.869
2279.56,529.869
2279.6,529.869
2279.64,529.869
2279.68,529.869
2279.72,529.869
2279.76,529.869
2279.8,529.869
2279.84,529.869
2279.88,529.869
2279.92,529.869
2279.96,529.869
2280,529.869
2280.04,529.869
2280.08,529.869
2280.12,529.869
2280.16,529.869
2280.2,529.869
2280.24,529.869
2280.28,529.869
2280.32,529.869
2280.36,529.869
2280.4,529.869
2280.44,529.869
2280.48,529.869
2280.52,529.869
2280.56,529.869
2280.6,529.869
2280.64,529.869
2280.68,529.869
2280.72,529.869
2280.76,529.869
2280.8,529.869
2280.84,529.869
2280.88,529.869
2280.92,529.869
2280.96,529.869
2281,529.869
2281.04,529.869
2281.08,529.869
2281.12,529.869
2281.16,529.869
2281.2,529.869
2281.24,529.869
2281.28,529.869
2281.32,529.869
2281.36,529.869
2281.4,529.869
2281.44,529.869
2281.48,529.869
2281.52,529.869
2281.56,529.869
2281.6,529.869
2281.64,529.869
2281.68,529.869
2281.72,529.869
2281.76,529.869
2281.8,529.869
2281.84,529.869
2281.88,529.869
2281.92,529.869
2281.96,529.869
2282,529.869
2282.04,529.869
2282.08,529.869
2282.12,529.869
2282.16,529.869
2282.2,529.869
2282.24,529.869
2282.28,529.869
2282.32,529.869
2282.36,529.869
2282.4,529.869
2282.44,529.869
2282.48,529.869
2282.52,529.869
2282.56,529.869
2282.6,529.869
2282.64,529.869
2282.68,529.869
2282.72,529.869
2282.76,529.869
2282.8,529.869
2282.84,529.869
2282.88,529.869
2282.92,529.869
2282.96,529.869
2283,529.869
2283.04,529.869
2283.08,529.869
2283.12,529.869
2283.16,529.869
2283.2,529.869
2283.24,529.869
2283.28,529.869
2283.32,529.869
2283.36,529.869
2283.4,529.869
2283.44,529.869
2283.48,529.869
2283.52,529.869
2283.56,529.869
2283.6,529.869
2283.64,529.869
2283.68,529.869
2283.72,529.869
2283.76,529.869
2283.8,529.869
2283.84,529.869
2283.88,529.869
2283.92,529.869
2283.96,529.869
2284,529.869
2284.04,529.869
2284.08,529.869
2284.12,529.869
2284.16,529.869
2284.2,529.869
2284.24,529.869
2284.28,529.869
2284.32,529.869
2284.36,529.869
2284.4,529.869
2284.44,529.869
2284.48,529.869
2284.52,529.869
2284.56,529.869
2284.6,529.869
2284.64,529.869
2284.68,529.869
2284.72,529.869
2284.76,529.869
2284.8,529.869
2284.84,529.869
